Time, ID, Data
665482,4214006,0000000000000000
665489,6254000,80FFFF00FFFFFF00
665494,4394100,7EA7EB0003FE8000
665497,621401A,0005010000000000
665504,2294000,0000000000000000
665513,4214001,0100808802E91700
665515,4394000,00000094
665523,4294001,0000000000000180
665526,421400B,00863E0400000000
665559,6314000,0000000000000000
665563,4214001,0100808802E91700
665565,18DA98F1,0322029200000000
665573,4294001,0000000000000180
665575,18DAF198,0762029202010F00
665582,4214006,0000000000000000
665594,4394100,7EA7EA0003FF8000
665613,4214001,0100808802E61700
665615,2214000,006800000000
665617,4394000,00000094
665623,4294001,0000000000000180
665626,421400B,00863E0400000000
665628,18DA40F1,03220131
665635,18DAF140,0462013114
665654,C214003,132901012013
665659,6264000,071ED07FD0191B00
665663,4214001,0100808802E61700
665665,18DA98F1,0322029200000000
665673,4294001,0000000000000180
665675,18DAF198,0762029202010F00
665679,6214000,2C00400000340B00
665682,4214006,0000000000000000
665694,4394100,7EA7EB0003FE8000
665709,63D4000,595B00000BC00000
665713,4214001,0100808802E61700
665715,4394000,00000094
665723,4294001,0000000000000180
665726,421400B,00863E0400000000
665739,6254000,80FFFF00FFFFFF00
665745,621401A,0005010000000000
665755,C054003,0471CAE188CC0000
665756,621400A,0000
665763,4214001,0100808802F41700
665765,18DA98F1,0322029200000000
665773,4294001,0000000000000180
665775,18DAF198,0762029202010F00
665782,4214006,0000000000000000
665794,4394100,7EA7EA0003FF8000
665809,6314000,0000000000000000
665813,4214001,0100808802F41700
665815,4394000,00000094
665823,4294001,0000000000000180
665826,421400B,00863E0400000000
665855,6314003,2010300000000000
665863,4214001,0100808802F41700
665865,2214000,006800000000
665868,18DA98F1,0322029200000000
665873,4294001,0000000000000180
665876,18DAF198,0762029202010F00
665882,4214006,0000000000000000
665894,4394100,7EA7EA0003FE8000
665913,4214001,0100808802E61700
665915,4394000,00000094
665923,4294001,0000000000000180
665926,421400B,00863E0400000000
665929,6214000,2C00400000340B00
665954,6284000,0000000000000000
665957,A3D4003,2CA5100230000000
665963,4214001,0100808802E61700
665965,18DA98F1,0322029200000000
665973,4294001,0000000000000180
665975,18DAF198,0762029202010F00
665982,4214006,0000000000000000
665989,6254000,80FFFF00FFFFFF00
665994,4394100,7EA7EA0003FE8000
665997,621401A,0005010000000000
666013,4214001,0100808802E61700
666015,4394000,00000094
666023,4294001,0000000000000180
666026,421400B,00863E0400000000
666055,A354003,2CA5100230000000
666059,6314000,0000000000000000
666063,4214001,0100808802E61700
666065,18DA98F1,0322029200000000
666073,4294001,0000000000000180
666076,18DAF198,0762029202010F00
666082,4214006,0000000000000000
666094,4394100,7EA7EA0003FE8000
666113,4214001,0100808802E21700
666115,2214000,006800000000
666117,4394000,00000094
666123,4294001,0000000000000180
666126,421400B,00863E0400000000
666155,A194003,0000400000000000
666159,6264000,071ED07FD01A1C00
666163,18DA98F1,0322029200000000
666165,4214001,0100808802E21700
666173,4294001,0000000000000180
666176,18DAF198,0762029202010F00
666179,6214000,2C00400000340B00
666182,4214006,0000000000000000
666194,4394100,7EA7EA0003FE8000
666209,63D4000,595B00000BC00000
666213,4214001,0100808802E21700
666215,4394000,00000094
666223,4294001,0000000000000180
666226,421400B,00863E0400000000
666239,6254000,80FFFF00FFFFFF00
666245,621401A,0005010000000000
666255,C394003,C202000008016000
666256,621400A,0000
666263,4214001,0100808802DB1700
666265,18DA98F1,0322029200000000
666273,4294001,0000000000000180
666276,18DAF198,0762029202010F00
666282,4214006,0000000000000000
666294,4394100,7E97EA0003FE8000
666309,6314000,0000000000000000
666313,4214001,0100808802DB1700
666315,4394000,00000094
666323,4294001,0000000000000180
666326,421400B,00863E0400000000
666328,E094000,001E04401C4B
666332,E094020,000A
666334,E094003,000E
666335,E09400A,000E
666344,E09401A,000E
666355,6314003,2010300000000000
666363,18DA98F1,0322029200000000
666365,4214001,0100808802DB1700
666368,2214000,006800000000
666370,6314020,18000098
