Time, ID, Bus, Data
87929420,4394000,98,00000043
87938160,4214001,98,0000905D00000000
87945079,6214000,98,0000180000000F00
87948200,4294001,98,0000000000000180
87951100,421400B,98,00863E0400000000
87970238,6284000,98,0000000000000000
87988117,4214001,98,0000905D00000000
87998159,4294001,98,0000000000000180
88005036,6254000,98,80FFFF00FFFFFF00
88010037,4394100,98,7EB7EB0003FE0000
88020137,2294000,98,0000000000000000
88029336,4394000,98,00000043
88038156,4214001,98,0000905D00000000
88048156,4294001,98,0000000000000180
88051055,421400B,98,00863E0400000000
88075095,6314000,98,0000000000000000
88088134,4214001,98,0000905D00000000
88098153,4294001,98,0000000000000180
88110033,4394100,98,7EB7EB0003FE0000
88129331,4394000,98,00000043
88131872,2214000,98,000000000000
88138171,4214001,98,0000905D00000000
88148172,4294001,98,0000000000000180
88151072,421400B,98,00863E0400000000
88164230,C214003,98,004004012013
88175051,6264000,98,021ED07FC0005300
88188149,4214001,98,0000905D00000000
88195169,6214000,98,0000180000000F00
88198189,4294001,98,0000000000000180
88210229,4394100,98,7EB7EB0003FE0000
88225129,63D4000,98,5653000006C00000
88229528,4394000,98,00000043
88238188,4214001,98,0000905D00000000
88248191,4294001,98,0000000000000180
88251087,421400B,98,00863E0400000000
88255088,6254000,98,80FFFF00FFFFFF00
88264526,C054003,98,1781CAE180E70000
88288147,4214001,98,0000905D00000000
88298205,4294001,98,0000000000000180
88310026,4394100,98,7EB7EB0003FE0000
88325085,6314000,98,0000000000000000
88329325,4394000,98,00000043
88338185,4214001,98,0000905D00000000
88348206,4294001,98,0000000000000180
88351105,421400B,98,00863E0400000000
88364605,6314003,98,0010700000000000
88372225,621400A,98,0000
88379684,2214000,98,000000000000
88388204,4214001,98,0000905D00000000
88398243,4294001,98,0000000000000180
88409982,4394100,98,7EB7EB0003FE0000
88429283,4394000,98,00000043
88438182,4214001,98,0000905D00000000
88445062,6214000,98,0000180000000F00
88448224,4294001,98,0000000000000180
88451122,421400B,98,00863E0400000000
88464581,A3D4003,98,2CA5100380000000
88470100,6284000,98,0000000000000000
88488181,4214001,98,0000905D00000000
88498219,4294001,98,0000000000000180
88505019,6254000,98,80FFFF00FFFFFF00
88509980,4394100,98,7EB7EB0003FE0000
88529279,4394000,98,00000043
88538258,4214001,98,0000905D00000000
88548238,4294001,98,0000000000000180
88551138,421400B,98,00863E0400000000
88564600,A354003,98,2CA5100380000000
88575079,6314000,98,0000000000000000
88588198,4214001,98,0000905D00000000
88598257,4294001,98,0000000000000180
88609977,4394100,98,7EB7EB0003FE0000
88629297,4394000,98,00000043
88631837,2214000,98,000000000000
88638255,4214001,98,0000905D00000000
88648236,4294001,98,0000000000000180
88651135,421400B,98,00863E0400000000
88664636,A194003,98,0000400000000000
88675114,6264000,98,021ED07FC0005300
88688215,4214001,98,0000905D00000000
88695175,6214000,98,0000180000000F00
88698254,4294001,98,0000000000000180
88710153,4394100,98,7EB7EB0003FE0000
88725073,63D4000,98,5653000006C00000
88729392,4394000,98,00000043
88738213,4214001,98,0000905D00000000
88748251,4294001,98,0000000000000180
88751152,421400B,98,00863E0400000000
