Time, Id, Bus, Data
148730985,4294001,98,0000000000000180
148737126,6214000,98,2C004000003A0B00
148752085,4394100,98,7EC7EB0003FE0000
148767104,63D4000,98,565B00000AC00000
148770804,4214001,98,0000D06B04171900
148772943,4394000,98,00000043
148780945,4294001,98,0000000000000180
148783843,421400B,98,00863E0400000000
148794584,4214006,98,0000000000000000
148797463,6254000,98,80FFFF00FFFFFF00
148800302,C394003,98,C202000008016000
148820802,4214001,98,0000D06B04171900
148831001,4294001,98,0000000000000180
148852140,4394100,98,7E97EA0003FE0000
148866181,621401A,98,0005010000000000
148869120,6314000,98,0000000000000000
148871901,4214001,98,0000D06B04221900
148874040,4394000,98,00000043
148880940,4294001,98,0000000000000180
148883841,421400B,98,00863E0400000000
148888981,E094000,98,001E04401C4B
148894619,4214006,98,0000000000000000
148896400,E094003,98,001E
148898500,E09400A,98,001A
148901401,6314003,98,2010300000000000
148903181,621400A,98,0400
148904960,E094020,98,000A
148906741,E09401A,98,001E
148911661,6314020,98,080000A8
148920801,4214001,98,0000D06B04221900
148923341,2214000,98,006800000000
148930941,4294001,98,0000000000000180
148952201,4394100,98,7EC7EA0003FE0000
148970799,4214001,98,0000D06B04221900
148972939,4394000,98,00000043
148980959,4294001,98,0000000000000180
148983858,421400B,98,00863E0400000000
148987119,6214000,98,2C004000003A0B00
148994538,4214006,98,0000000000000000
149012178,6284000,98,0000000000000000
149020858,4214001,98,0000D06B04331900
149030998,4294001,98,0000000000000180
149047117,6254000,98,80FFFF00FFFFFF00
149052076,4394100,98,7EA7EB0003FE0000
149062195,2294000,98,0000000000000000
149070796,4214001,98,0000D06B04331900
149072936,4394000,98,00000043
149080956,4294001,98,0000000000000180
149083855,421400B,98,00863E0400000000
149094535,4214006,98,0000000000000000
149116175,621401A,98,0005010000000000
149119116,6314000,98,0000000000000000
149121896,4214001,98,0000D06B04331900
149130996,4294001,98,0000000000000180
149152135,4394100,98,7E87EA0003FE0000
149170814,4214001,98,0000D06B04291900
149173355,2214000,98,006800000000
149175495,4394000,98,00000043
149180954,4294001,98,0000000000000180
149183852,421400B,98,00863E0400000000
149194593,4214006,98,0000000000000000
149199233,C214003,98,004604012013
149217013,6264000,98,091EB47FC0242500
149220831,4214001,98,0000D06B04291900
149231012,4294001,98,0000000000000180
149237111,6214000,98,2C004000003A0B00
149252071,4394100,98,7EB7EB0003FD8000
149267090,63D4000,98,565B00000AC00000
149270831,4214001,98,0000D06B04291900
149272971,4394000,98,00000043
149280971,4294001,98,0000000000000180
149283870,421400B,98,00863E0400000000
149294569,4214006,98,0000000000000000
149297449,6254000,98,80FFFF00FFFFFF00
149300249,C054003,98,1781CAE188E70000
149320907,4214001,98,0000D06B041E1900
149331007,4294001,98,0000000000000180
149352168,4394100,98,7EA7EB0003FE0000
149366167,621401A,98,0005010000000000
149369106,6314000,98,0000000000000000
149371967,4214001,98,0000D06B041E1900
149374107,4394000,98,00000043
149380967,4294001,98,0000000000000180
149383866,421400B,98,00863E0400000000
149394625,4214006,98,0000000000000000
149398526,621400A,98,0400
149401426,6314003,98,2010300000000000
149420926,4214001,98,0000D06B041E1A00
149423465,2214000,98,006800000000
149430986,4294001,98,0000000000000180
149452103,4394100,98,7E97E90003FE0000
149471023,4214001,98,0000D06B04331A00
149473163,4394000,98,00000043
149481004,4294001,98,0000000000000180
149483903,421400B,98,00863E0400000000
149487102,6214000,98,2C004000003A0B00
149494502,4214006,98,0000000000000000
149499623,A3D4003,98,2CA5100400000000
149512162,6284000,98,0000000000000000
149520841,4214001,98,0000D06B04331900
149530982,4294001,98,0000000000000180
149547100,6254000,98,80FFFF00FFFFFF00
149552061,4394100,98,7ED7EB0003FE0000
149570820,4214001,98,0000D06B04331900
149572959,4394000,98,00000043
149580980,4294001,98,0000000000000180
149583879,421400B,98,00863E0400000000
149594580,4214006,98,0000000000000000
149599578,A354003,98,2CA5100400000000
149616378,621401A,98,0005010000000000
149619318,6314000,98,0000000000000000
149622098,4214001,98,0000D06B04221900
149630998,4294001,98,0000000000000180
149652077,4394100,98,7EA7EB0003FD8000
149670837,4214001,98,0000D06B04221900
149673377,2214000,98,006800000000
149675517,4394000,98,00000043
149680996,4294001,98,0000000000000180
149683897,421400B,98,00863E0400000000
149694536,4214006,98,0000000000000000
149699675,A194003,98,0000400000000000
149717014,6264000,98,091EB47FC0232500
149720854,4214001,98,0000D06B04221A00
149730994,4294001,98,0000000000000180
149737095,6214000,98,2C004000003A0B00
149752094,4394100,98,7EB7EA0003FE0000
149767073,63D4000,98,565B00000AC00000
149770832,4214001,98,0000D06B04251900
149772972,4394000,98,00000043
149780994,4294001,98,0000000000000180
149783892,421400B,98,00863E0400000000
149794552,4214006,98,0000000000000000
149797432,6254000,98,80FFFF00FFFFFF00
149800271,C394003,98,C202000008016000
149820851,4214001,98,0000D06B04251900
149830991,4294001,98,0000000000000180
149852151,4394100,98,7ED7EB0003FE0000
149866169,621401A,98,0005010000000000
149869109,6314000,98,0000000000000000
149871929,4214001,98,0000D06B04131900
149874069,4394000,98,00000043
149881009,4294001,98,0000000000000180
149883910,421400B,98,00863E0400000000
149888769,E094000,98,001E04401C4B
149894548,4214006,98,0000000000000000
149896329,E094003,98,001E
149899648,6314003,98,2010300000000000
149901428,E09400A,98,001A
149903208,E094020,98,000A
149904988,621400A,98,0400
149906769,E09401A,98,001E
149911709,6314020,98,1000009C
149920929,4214001,98,0000D06B04131900
149923469,2214000,98,006800000000
149931069,4294001,98,0000000000000180
149952047,4394100,98,7EA7EB0003FE0000
149970906,4214001,98,0000D06B04131900
149973047,4394000,98,00000043
149981006,4294001,98,0000000000000180
149983906,421400B,98,00863E0400000000
149987087,6214000,98,2C004000003A0B00
149994566,4214006,98,0000000000000000
150012146,6284000,98,0000000000000000
150020906,4214001,98,0000D06B04051900
150031005,4294001,98,0000000000000180
150047084,6254000,98,80FFFF00FFFFFF00
150052084,4394100,98,7EB7EA0003FE0000
150062165,2294000,98,0000000000000000
150070903,4214001,98,0000D06B04051900
150073043,4394000,98,00000043
150081003,4294001,98,0000000000000180
150083904,421400B,98,00863E0400000000
150094603,4214006,98,0000000000000000
150116163,621401A,98,0005010000000000
150119103,6314000,98,0000000000000000
150121923,4214001,98,0000D06B04051900
150131003,4294001,98,0000000000000180
150152042,4394100,98,7EC7EB0003FE0000
150170901,4214001,98,0000D06B04091900
150173441,2214000,98,006800000000
150175582,4394000,98,00000043
150181020,4294001,98,0000000000000180
150183920,421400B,98,00863E0400000000
150194581,4214006,98,0000000000000000
150199221,C214003,98,004604012013
150216981,6264000,98,091EB47FC0242500
150220920,4214001,98,0000D06B04091900
150231020,4294001,98,0000000000000180
150237079,6214000,98,2C004000003A0B00
150252058,4394100,98,7E97EB0003FE0000
150267118,63D4000,98,565B00000AC00000
150270918,4214001,98,0000D06B04091900
150273058,4394000,98,00000043
150281018,4294001,98,0000000000000180
150283919,421400B,98,00863E0400000000
150294599,4214006,98,0000000000000000
150297477,6254000,98,80FFFF00FFFFFF00
150300276,C054003,98,1781CAE188E70000
150320917,4214001,98,0000D06B03F71900
150331017,4294001,98,0000000000000180
150352055,4394100,98,7ED7EB0003FE0000
150366156,621401A,98,0005010000000000
150369096,6314000,98,0000000000000000
150371915,4214001,98,0000D06B03F71900
150374055,4394000,98,00000043
150381076,4294001,98,0000000000000180
150383976,421400B,98,00863E0400000000
150394555,4214006,98,0000000000000000
150399635,6314003,98,2010300000000000
150401415,621400A,98,0400
150420975,4214001,98,0000D06B03F71900
150423516,2214000,98,006800000000
150431056,4294001,98,0000000000000180
150452074,4394100,98,7EB7EA0003FE0000
150470915,4214001,98,0000D06B03F71900
150473053,4394000,98,00000043
150481033,4294001,98,0000000000000180
150483933,421400B,98,00863E0400000000
150487052,6214000,98,2C004000003A0B00
150494554,4214006,98,0000000000000000
150499593,A3D4003,98,2CA5100400000000
150512132,6284000,98,0000000000000000
150521212,4214001,98,0000D06B03F71900
150531032,4294001,98,0000000000000180
150547050,6254000,98,80FFFF00FFFFFF00
150552070,4394100,98,7EA7EA0003FE0000
150570911,4214001,98,0000D06B03F71900
150573051,4394000,98,00000043
150581052,4294001,98,0000000000000180
150583949,421400B,98,00863E0400000000
150594590,4214006,98,0000000000000000
150599568,A354003,98,2CA5100400000000
150616350,621401A,98,0005010000000000
150619289,6314000,98,0000000000000000
150622108,4214001,98,0000D06B03F71900
150631028,4294001,98,0000000000000180
150652069,4394100,98,7EB7EA0003FE0000
150670926,4214001,98,0000D06B03F71900
150673467,2214000,98,006800000000
150675607,4394000,98,00000043
150681046,4294001,98,0000000000000180
150683946,421400B,98,00863E0400000000
150694525,4214006,98,0000000000000000
150699667,A194003,98,0000400000000000
150716947,6264000,98,091EB47FB0232500
150720927,4214001,98,0000D06B03F71900
150731045,4294001,98,0000000000000180
150737106,6214000,98,2C004000003A0B00
150752145,4394100,98,7EA7EB0003FD8000
150767144,63D4000,98,565B00000AC00000
150770944,4214001,98,0000D06B03F31900
150773084,4394000,98,00000043
150781044,4294001,98,0000000000000180
150783944,421400B,98,00863E0400000000
150794564,4214006,98,0000000000000000
150797442,6254000,98,80FFFF00FFFFFF00
150800284,C394003,98,C202000008016000
150820943,4214001,98,0000D06B03F31900
150831062,4294001,98,0000000000000180
150852021,4394100,98,7EA7EB0003FE0000
150866162,621401A,98,0005010000000000
150869101,6314000,98,0000000000000000
150871921,4214001,98,0000D06B03F31900
150874061,4394000,98,00000043
150881080,4294001,98,0000000000000180
150883981,421400B,98,00863E0400000000
150888721,E094000,98,001E04401C4B
150894480,4214006,98,0000000000000000
150896261,E094003,98,001E
150899641,6314003,98,2010300000000000
150901420,E09400A,98,001A
150903201,E094020,98,000A
150904981,621400A,98,0400
150906759,E09401A,98,001E
150911659,6314020,98,1800009C
150920919,4214001,98,0000D06B04021900
150923460,2214000,98,006800000000
150931059,4294001,98,0000000000000180
150952018,4394100,98,7EB7EB0003FE0000
150970938,4214001,98,0000D06B04021900
150973077,4394000,98,00000043
150981057,4294001,98,0000000000000180
150983957,421400B,98,00863E0400000000
150987057,6214000,98,2C004000003A0B00
150994557,4214006,98,0000000000000000
151012117,6284000,98,0000000000000000
151020936,4214001,98,0000D06B04021900
151031055,4294001,98,0000000000000180
151047035,6254000,98,80FFFF00FFFFFF00
151052053,4394100,98,7EA7EC0003FE0000
151062114,2294000,98,0000000000000000
151070935,4214001,98,0000D06B04021900
151073073,4394000,98,00000043
151081075,4294001,98,0000000000000180
151083975,421400B,98,00863E0400000000
